t,sigma_t,S_t
0.0,0.04,100.0
0.0005,0.04066641196691161,99.70205109604525
0.001,0.04047837245492548,99.6410664681301
0.0015,0.04135180092628477,99.2898379462786
0.002,0.04342737299284643,99.15477154801715
0.0025,0.04309489993812883,98.28381035680415
0.003,0.04276420386424959,98.38505182040207
0.0035,0.04495077876443338,98.38953564168015
0.004,0.046034833936977645,98.01234249026909
0.0045000000000000005,0.045350069968891286,98.32625916703896
0.005,0.04611711864315922,98.76917477641335
0.0055,0.04544035276921147,98.01068731305531
0.006,0.04476621239178715,97.6582820466283
0.006500000000000001,0.045102485842030554,97.3068222890727
0.007,0.042369087995176864,96.8763927761927
0.0075,0.03998376762031107,97.2501221876927
0.008,0.03922955717032489,97.16973125477388
0.0085,0.03788500742934795,97.05978384633724
0.009000000000000001,0.038298489392534954,96.21716831052842
0.0095,0.03710899173895593,96.488556508721
0.01,0.03528828176285138,95.97735079140645
0.0105,0.03714228352910669,96.00535185620735
0.011,0.03685468030993239,96.12395063180229
0.0115,0.03694636194452382,96.689246910421
0.012,0.03511385334596395,96.14920193577446
0.0125,0.03443687737067296,94.93656302820975
0.013000000000000001,0.03458330439501894,95.01278623185834
0.0135,0.033155568434588896,95.72795768734612
0.014,0.0336247407272272,96.21468383787027
0.0145,0.032895465941612724,96.30124474505615
0.015,0.032551226499996415,96.11308462099451
0.0155,0.031834159342131324,96.42989049148166
0.016,0.03406337476084886,96.05920619661231
0.0165,0.034055569001406404,96.25189164909932
0.017,0.032755100775506106,96.45650481313238
0.0175,0.03376459982267592,96.87421773482275
0.018000000000000002,0.03226908942193724,97.97654094775388
0.0185,0.032532373701651525,98.13489550649771
0.019,0.030172490241263235,97.93737748126587
0.0195,0.028639588644691894,97.93156654066361
0.02,0.028880115019628394,97.27988589526309
0.0205,0.029738648424702935,97.0269664456392
0.021,0.029952283200906035,96.87771720829244
0.021500000000000002,0.029833090519814538,96.68510776491732
0.022,0.02949946458574045,96.74586701937783
0.0225,0.027811719413071995,96.44416164505994
0.023,0.027024699994078905,96.85119326308097
0.0235,0.026536182274254104,96.85514102938858
0.024,0.027711560715419793,96.85573409439169
0.0245,0.028113712124810068,96.74139259848678
0.025,0.02614851944132832,96.80155106590642
0.025500000000000002,0.02652084686931913,97.09422269899594
0.026000000000000002,0.02612038402920978,96.79151758348043
0.0265,0.025407307209412276,96.5651841910664
0.027,0.026083240634297688,96.46451055087492
0.0275,0.027221096025619652,95.99951607443946
0.028,0.028270981270903637,95.71320278712439
0.0285,0.027342008055743373,95.54566095095139
0.029,0.02701800751573559,95.8583813844532
0.029500000000000002,0.027402744118765292,95.95472227615623
0.03,0.02850494475534892,96.02731971072708
0.0305,0.02797948734085866,96.33963397222868
0.031,0.027789192776409816,96.29398730412264
0.0315,0.02657033475952517,96.43799260708934
0.032,0.025282469532371978,96.40556715032801
0.0325,0.026171214653620416,96.5003803810114
0.033,0.02766377801703774,96.30081053568128
0.0335,0.027601937962088638,95.43118866912705
0.034,0.02873896209603852,95.3874007877019
0.0345,0.029167110823872328,95.90566203185399
0.035,0.02844427700328303,96.24872333895962
0.035500000000000004,0.02887048183769499,96.60298901723543
0.036000000000000004,0.03064024884370848,97.06055125990761
0.0365,0.030612220535211697,97.0981150579955
0.037,0.032462709955256144,97.1769547192753
0.0375,0.029307674923029825,96.93902612115728
0.038,0.030267594409669515,96.82561353316478
0.0385,0.030383782643317342,97.06143077531507
0.039,0.03004857668625055,97.52075977733179
0.0395,0.030170206491961588,97.47194964470106
0.04,0.027869062960441827,97.30541738970275
0.0405,0.02764125550544714,97.30950137755384
0.041,0.02805807525473989,97.53088560351931
0.0415,0.029736639610363342,97.00733885874118
0.042,0.029152508053380717,96.15232104031239
0.0425,0.028242758352583597,95.95406582266607
0.043000000000000003,0.02769473705373874,95.51773919013424
0.043500000000000004,0.02873511469855987,95.34094598242966
0.044,0.029125847019950774,95.2913539308789
0.0445,0.028535666538826877,95.130344006133
0.045,0.029134489259184503,95.65606991031947
0.0455,0.029261942464582184,95.77918775707563
0.046,0.030389582829450826,95.89310062925209
0.0465,0.02958300710093711,96.12951493940349
0.047,0.02922057872051466,95.71232046602006
0.0475,0.028787116552315837,96.09630292469258
0.048,0.027138213950880233,96.07252476525012
0.0485,0.02748474561345802,96.31364762852226
0.049,0.02779384359632344,95.93480266406661
0.0495,0.027817871502290665,95.38296732462588
0.05,0.0275736790933814,95.67772871396728
0.0505,0.026015710200013708,95.81527811876235
0.051000000000000004,0.02558155170797823,95.50738764247795
0.051500000000000004,0.02523547212488743,95.21415322693183
0.052000000000000005,0.024402677293106273,95.59860016113349
0.0525,0.02425705997380359,95.20524394167657
0.053,0.024702819111854624,95.75370033529549
0.0535,0.02671444078119806,95.4544515370733
0.054,0.0269257807620261,95.68098068946927
0.0545,0.02722889180325933,95.56943956054263
0.055,0.027165641842679666,95.78596420800774
0.0555,0.025063410961770064,95.5977136041935
0.056,0.025057657991096056,95.54644557205472
0.0565,0.025144028914719025,95.56410617305035
0.057,0.027786490844794662,95.22834553420753
0.0575,0.02758971128450241,95.49511082185329
0.058,0.027944323671337867,95.31690277387044
0.0585,0.02792348207890947,95.23926794389102
0.059000000000000004,0.026631552722429615,94.88922291701094
0.059500000000000004,0.02790268055753313,94.00578930389223
0.06,0.028763401178464314,93.9424747866382
0.0605,0.02968021025929995,94.80575096423352
0.061,0.028644723857012323,95.09609546129781
0.0615,0.030254414937447502,95.09296768340863
0.062,0.02863333761658698,94.99954074540224
0.0625,0.02931654155267889,95.01141616671165
0.063,0.03184848822847723,95.21423769012254
0.0635,0.03067488920560758,94.76939141068146
0.064,0.030023538488246872,95.1867580459543
0.0645,0.030154333018002858,95.45439909498512
0.065,0.029582612891129925,95.72440778972363
0.0655,0.027809108274353678,95.88966203703473
0.066,0.027904093565883276,95.90051177813967
0.0665,0.026731848394480832,96.1453746323809
0.067,0.02727117879810688,96.35724434328776
0.0675,0.02627174124739795,96.23512648553232
0.068,0.027977582350442964,96.03890977614269
0.0685,0.027116768364250872,96.07933819693142
0.069,0.02678032752722357,96.63119459433389
0.0695,0.027693217673363843,96.19691356116469
0.07,0.02633762591220559,95.67544808875567
0.07050000000000001,0.02660574731894771,95.73647929400997
0.07100000000000001,0.028056105333738927,95.7580777546657
0.07150000000000001,0.026267818835363072,95.82407753497078
0.07200000000000001,0.026489155114512174,95.91262898116676
0.0725,0.026793159600432874,95.8385554462274
0.073,0.02767144276835076,96.36500617715542
0.0735,0.026309632218765495,95.79502774916683
0.074,0.024893396016627916,95.51100287072623
0.0745,0.025468476967373293,95.4800304160644
0.075,0.025808211771014014,94.92398050643354
0.0755,0.02609944772320106,94.86781311286747
0.076,0.02649575557853012,95.44100079110625
0.0765,0.025773473212272854,95.45207403508198
0.077,0.026044937003309083,95.53494289539611
0.0775,0.02638314977688069,95.10431785739858
0.078,0.025625213295575617,94.89521794372978
0.0785,0.027650320733689303,94.77156907157404
0.079,0.028197389773162954,94.66340299651844
0.0795,0.026873153598750178,95.12274252932988
0.08,0.027614841489757163,95.32100389473223
0.0805,0.02654689270249976,94.93114165308995
0.081,0.027427341854790156,95.02019508383795
0.0815,0.02873335328013076,95.19930943243291
0.082,0.027817053766588155,95.61452620944866
0.0825,0.028913176639414465,96.18194967452767
0.083,0.029400647343397122,95.81457570489488
0.0835,0.030362104657925694,95.52052950317413
0.084,0.03259369644874857,95.05631078591627
0.0845,0.032307621105106286,94.97031114795874
0.085,0.03141033920293663,95.15212026091703
0.0855,0.03036568670216581,95.52823583489932
0.08600000000000001,0.02942649262221564,95.50378591394646
0.08650000000000001,0.029353629209918027,95.39043568688362
0.08700000000000001,0.029761688118287673,95.44971033934895
0.08750000000000001,0.030097251799979588,95.146025444863
0.088,0.03107476255804125,95.921071200177
0.0885,0.031103525470566926,95.3170566512062
0.089,0.03283650521331562,95.39031141560865
0.0895,0.03252553803146298,96.17628367203837
0.09,0.035827647674002205,96.1827680518584
0.0905,0.036628342163847555,96.10925219603561
0.091,0.0355329363945995,95.96607922241311
0.0915,0.034185484157978986,95.89694946775103
0.092,0.03479261699295096,96.44507899550476
0.0925,0.034520816578164144,95.5591895914319
0.093,0.0354189437392678,96.17179562853859
0.0935,0.036023267744780325,95.59934405081889
0.094,0.03593650681963875,95.49498058337149
0.0945,0.03486576048526778,95.32504505273886
0.095,0.03297599295654729,95.56310685162948
0.0955,0.03244260123225328,94.9467964755401
0.096,0.03348869853642401,95.12733131909638
0.0965,0.03376128606849572,95.91911858149071
0.097,0.03223516920361281,95.3857368362153
0.0975,0.03245539579086078,95.46219879467861
0.098,0.03293237202832784,95.21144788927145
0.0985,0.0318670039140298,95.37979967333693
0.099,0.032063289795458944,95.39090491344925
0.0995,0.032145114364115615,95.14971055034606
0.1,0.030782225951515328,95.33962071056929
0.1005,0.03121714875390066,96.0183177200237
0.101,0.03189498203952067,95.94973982914534
0.1015,0.033204666683816844,96.22936650775554
0.10200000000000001,0.034503005001803755,95.72612878602281
0.10250000000000001,0.032794608551076555,95.34968084397168
0.10300000000000001,0.031666139698695084,95.53589327638306
0.10350000000000001,0.032293450297077794,96.10389380479333
0.10400000000000001,0.032924373760763605,96.24506664679217
0.1045,0.03356190768246955,96.12666694986972
0.105,0.038306328623950614,96.13023298710641
0.1055,0.0390584083229456,95.60802227523175
0.106,0.040565303415645175,95.86726014027585
0.1065,0.041853395749245674,96.25204242490611
0.107,0.04274456627213358,96.05683180682044
0.1075,0.04230320093062136,95.85194136610063
0.108,0.043346915752819244,95.97298291847639
0.1085,0.042262534580510235,95.7816954903622
0.109,0.04193255306063478,95.75640879546819
0.1095,0.04126292566030506,96.68087994148566
0.11,0.04137259756751735,96.57626765906413
0.1105,0.04452881109961456,96.42272978211818
0.111,0.041878800946146294,96.13197309435485
0.1115,0.04281807228640049,96.46318541824557
0.112,0.04057523913188824,96.38615740092025
0.1125,0.039936676733241194,96.10809376956485
0.113,0.04139659536972227,96.679396046736
0.1135,0.041482233797064644,97.30767078298638
0.114,0.040007517403490234,97.04547779371023
0.1145,0.03904773532171215,96.23920409145363
0.115,0.03995002125070203,96.67148961054919
0.1155,0.03897081891870443,96.37955676594316
0.116,0.03925901196500353,96.71977676644116
0.1165,0.03932069552919956,95.87941885809765
0.117,0.03845495588505603,96.26272327556349
0.11750000000000001,0.04127757711173904,95.75533346041841
0.11800000000000001,0.04213962771645397,96.0770576429758
0.11850000000000001,0.0393476835102838,96.08719531421177
0.11900000000000001,0.03959676856344852,95.68447294963161
0.11950000000000001,0.038713980295919104,95.5150039450934
0.12,0.0398410338570219,95.80723844767807
0.1205,0.03878010907807672,95.85635234472517
0.121,0.03863036929989641,96.10686451296313
0.1215,0.03929823498964061,96.94551871295826
0.122,0.04045058599532151,96.27718942911912
0.1225,0.038830498792716196,96.98126601965124
0.123,0.038390081828276634,97.02973927753995
0.1235,0.03776824551352927,96.65154008325891
0.124,0.0369198635209081,96.09666426393208
0.1245,0.03920006717117882,96.02242419127305
0.125,0.03973914667054979,96.41806754416768
0.1255,0.03805340955016728,96.36710538645312
0.126,0.03925743287263858,97.00617339055853
0.1265,0.04207916653083894,96.3863686099106
0.127,0.04349678994457532,96.38487937258125
0.1275,0.04136586225655846,95.82579322413771
0.128,0.04070314642035201,95.98809748275464
0.1285,0.042416705861026874,96.37598443137334
0.129,0.041435381775543796,96.19309033701398
0.1295,0.0420392644456453,95.05671138485597
0.13,0.043101648980131045,95.14721687591971
0.1305,0.041806073446034424,95.34393046501536
0.131,0.04172171964511339,95.52398071857067
0.1315,0.03727791784913275,96.06696513227142
0.132,0.035955228627143634,95.62658982949188
0.1325,0.035640028967736305,95.90621320808684
0.133,0.03406636036868519,96.39284348920543
0.1335,0.03609641163106304,95.68913163519922
0.134,0.034279558406742315,95.82290337673892
0.1345,0.03374160095950783,95.62672366980759
0.135,0.03391209002599558,95.5985284287184
0.1355,0.035701672264546735,95.73921623605456
0.136,0.033888153716597064,95.5459615675685
0.1365,0.03533370717936535,95.28402904288113
0.137,0.035353610085835284,95.30151835897824
0.1375,0.03412258928307717,94.86968866350983
0.138,0.034704025356125566,94.44798953461856
0.1385,0.03496072872828628,94.71905339141783
0.139,0.03421544414727208,94.2679014849786
0.1395,0.03431073451186511,94.53147145144952
0.14,0.033840488852450265,94.71637582665079
0.1405,0.03398981155881839,94.04777556478695
0.14100000000000001,0.03481771453264494,93.78883833648432
0.14150000000000001,0.03681073325263795,94.25987334815227
0.14200000000000002,0.03522239378679283,93.86687141923206
0.14250000000000002,0.03791498713790775,93.68768849442135
0.14300000000000002,0.0353682856317084,93.8799190064533
0.14350000000000002,0.03518374483940772,94.19294792370178
0.14400000000000002,0.03593123698722639,94.0973400892304
0.1445,0.03629464266249287,93.86279316710605
0.145,0.03550439682229395,94.43528572276072
0.1455,0.03524807354972775,95.13094969312853
0.146,0.0346343013926677,95.52568065102713
0.1465,0.033906577299473134,95.5634172974966
0.147,0.03496517240355491,95.24920637676067
0.1475,0.035420552546475484,94.92228544767678
0.148,0.0345526182454446,95.13480945532487
0.1485,0.03568253943753996,95.3040602737158
0.149,0.036078415691205665,95.87209173337854
0.1495,0.03712002881915252,96.14078572618054
0.15,0.03793810631127548,95.52207452345105
0.1505,0.036858030709910644,95.9635391123989
0.151,0.03614130281934694,95.55621444625054
0.1515,0.03710010518138726,95.40406543755397
0.152,0.037893110268423257,95.51068964917512
0.1525,0.03786897669079544,96.34417989674353
0.153,0.03802533395540771,97.65180457446036
0.1535,0.03969961644590808,97.91405102721161
0.154,0.038909376425132536,97.83805032100045
0.1545,0.03963494478383172,98.07262381037228
0.155,0.03936546315086038,98.46408653911969
0.1555,0.03907669069168802,98.32794525608851
0.156,0.0405351262992059,99.11213316026749
0.1565,0.04164911880651872,99.21875475147881
0.157,0.04276035448157924,99.44808873634182
0.1575,0.0445671233841643,99.75828198582525
0.158,0.04459001758404398,99.96080320020222
0.1585,0.04554913784759141,100.36077385544148
0.159,0.04509661104273998,100.06915561706873
0.1595,0.045550757849115296,99.80786514387705
0.16,0.045356105028154826,99.28783349693957
0.1605,0.045486643609584036,99.499611453004
0.161,0.046329904066745115,99.87320712004762
0.1615,0.04513898079877891,100.0972486904446
0.162,0.048113386053011194,100.89753331136801
0.1625,0.04662093314209215,100.89879986376889
0.163,0.04485233766240359,101.22861239572994
0.1635,0.04649037370322823,100.70932087000044
0.164,0.04762569738198924,100.52539201734598
0.1645,0.048527940487267274,100.8706076435177
0.165,0.04944368875922795,101.2965385474782
0.1655,0.04941125554793403,101.15253184182141
0.166,0.0480592043742047,101.12057954387791
0.1665,0.048158593746717895,100.37222488149581
0.167,0.04714949268977745,100.20039105945132
0.1675,0.048559142452052416,100.63758054436089
0.168,0.0483289192307911,100.9268414045022
0.1685,0.04709904798580355,101.1792736119977
0.169,0.04662051447909678,101.20775972702847
0.1695,0.04720868226286088,101.21525936597342
0.17,0.046376224371989364,100.89459687662436
0.1705,0.04517886311049524,101.2381571966717
0.171,0.045518556279100286,101.444765500526
0.1715,0.04586087473754498,101.68694041272198
0.17200000000000001,0.04512382300964506,101.4348629033164
0.17250000000000001,0.04444491644348487,100.40141962026502
0.17300000000000001,0.04476641897994345,100.924717336035
0.17350000000000002,0.04270396428954968,100.70011715456316
0.17400000000000002,0.040748817102265925,100.30268078560529
0.17450000000000002,0.03977481938644392,100.62066300263918
0.17500000000000002,0.039489594950979916,100.44878356989366
0.17550000000000002,0.03990481699325186,100.92589920724288
0.176,0.041882001377101304,101.20809301869704
0.1765,0.043056607935965045,101.52873085330874
0.177,0.04282939529149129,100.88931877232935
0.1775,0.042798751367655014,101.45918140190363
0.178,0.04140325925245082,101.58585631785827
0.1785,0.041375884464157395,101.41923766856854
0.179,0.04097994015460352,101.48943885796243
0.1795,0.041416714124687254,100.6774949877905
0.18,0.04028525909685133,100.86874530944361
0.1805,0.04098408778300051,100.40677906338111
0.181,0.04306413878642186,99.79597584743343
0.1815,0.042908139769568567,99.09499377305461
0.182,0.0434619785532519,99.60967433366199
0.1825,0.044421948697072125,99.32146307673916
0.183,0.043848047958232036,100.04335448972851
0.1835,0.04415705700561849,99.79636861874019
0.184,0.044168572094389555,98.9997442541202
0.1845,0.04430002472181735,98.48425395939609
0.185,0.04320215135723474,99.0609973535846
0.1855,0.04323152287993559,98.99318343436316
0.186,0.04392127495213287,98.74479581452124
0.1865,0.04595550555088265,98.82279237969558
0.187,0.04732605502174168,99.06444388540555
0.1875,0.05045729066636226,99.60687603508453
0.188,0.04928533185291108,100.33555412368833
0.1885,0.050570499857283034,100.16037414590933
0.189,0.05083122161485252,99.49651552850547
0.1895,0.054126869813815,99.29310096848094
0.19,0.05284418788703772,99.43152002060836
0.1905,0.05153000941067065,98.94291803700864
0.191,0.05059997293776898,98.46616897508338
0.1915,0.04737917219108493,98.64037747027143
0.192,0.04660041778635091,98.62096499693958
0.1925,0.0454912105497591,98.64052272245569
0.193,0.04569815274020332,98.2876419026024
0.1935,0.04617969083407546,98.1833261110944
0.194,0.048875028181056865,97.75120996922597
0.1945,0.05027122215470764,98.18528739252532
0.195,0.04938811597643087,98.69882264282009
0.1955,0.04803468306238008,97.797279684905
0.196,0.048745862765735226,97.35569567766225
0.1965,0.04677738819043787,96.64030580828279
0.197,0.04942440462814611,96.34036941923777
0.1975,0.051169215521223554,96.3042628240952
0.198,0.05044051725812654,95.6019655521327
0.1985,0.04784385953271809,95.16319466237475
0.199,0.04981863270287529,94.69971559690558
0.1995,0.049632406875764264,94.801466214266
0.2,0.05146784495113771,94.8380069472965
0.2005,0.049024150040616755,94.49457248604861
0.201,0.04812036801351626,94.58107606046268
0.2015,0.04811590375148481,94.33123727260632
0.202,0.04817286029779106,94.2093199404417
0.2025,0.047497952583467146,94.98682532369439
0.203,0.04839730455869524,95.61112227304189
0.20350000000000001,0.0468091530519552,95.00371281086936
0.20400000000000001,0.046592297098864935,95.38886759541184
0.20450000000000002,0.046756594624803256,95.76625394437694
0.20500000000000002,0.04749267037540609,95.23839223623332
0.20550000000000002,0.0485217456766177,95.6221954121743
0.20600000000000002,0.04684712462262069,96.35037124612299
0.20650000000000002,0.044609417043510374,95.8307652024899
0.20700000000000002,0.046412761217373255,95.41934747770118
0.20750000000000002,0.046883398976165114,95.8909462213251
0.20800000000000002,0.045785898032600976,96.02082943110418
0.2085,0.04800373854452228,96.27803324358179
0.209,0.04816174585528144,96.44253433031649
0.2095,0.04988562679064275,96.63129488129334
0.21,0.04997196017167306,95.9949999664147
0.2105,0.053047257251916925,96.50138511032613
0.211,0.05573974566961861,97.0865228625887
0.2115,0.05532183715585466,96.97283474992226
0.212,0.05683180823142412,96.95453974422966
0.2125,0.0578386438672267,96.1670934970024
0.213,0.06001990007717659,96.43688948604371
0.2135,0.058404076277065314,96.742961581458
0.214,0.05948867435949942,96.71431855633253
0.2145,0.061191183711851206,97.31124318629371
0.215,0.05824094733144198,97.13531508356712
0.2155,0.05629800672357578,97.4351528528987
0.216,0.05302777701020946,96.91193642664797
0.2165,0.05259206936364996,96.90406001714763
0.217,0.05367704093407475,96.8212959363129
0.2175,0.0559914544845997,96.93818132890189
0.218,0.05608508014553777,96.7525249832596
0.2185,0.05864826275264892,96.68903444195094
0.219,0.05637824266014893,97.1254105063194
0.2195,0.05364052289171894,96.90406839032171
0.22,0.053533760510661596,96.10168460406702
0.2205,0.0541095684486773,96.97541930232931
0.221,0.05403738634761872,97.67611759568119
0.2215,0.05079239153368691,97.0239226335722
0.222,0.050641467781496974,97.36503522140274
0.2225,0.048656289702856875,97.12250334425731
0.223,0.04963422447873631,97.25260991151497
0.2235,0.0501676554290918,97.39904606132389
0.224,0.048740222605293856,97.28859531477228
0.2245,0.04796608421168093,96.91606318935187
0.225,0.046397965560804416,96.59219383064398
0.2255,0.04629779984470138,96.16980892730771
0.226,0.04766700472101782,95.78876765580277
0.2265,0.04621182261653266,95.76118417752764
0.227,0.04692936932242554,95.43554265190753
0.2275,0.04614839917241551,95.75466810783516
0.228,0.04499659263682998,96.44257709622924
0.2285,0.044836796641949915,96.18108944943842
0.229,0.04335903963592974,96.2939612405765
0.2295,0.04258064261172031,96.52185027857416
0.23,0.040918617458676955,96.73592476457316
0.2305,0.04358329102608545,96.77302885585803
0.231,0.04362730077848529,97.1124074754283
0.2315,0.04264143763084886,97.3350228959377
0.232,0.04293388706236664,96.78266343057898
0.2325,0.042773353276486396,97.17627963740371
0.233,0.04246262622478194,97.5789141365083
0.2335,0.04330790933038523,97.2396295532355
0.234,0.04436043906036513,97.26068574505908
0.23450000000000001,0.04360436584337677,97.57758032204987
0.23500000000000001,0.04279236218296146,97.48611646571185
0.23550000000000001,0.04240648984946204,97.97385587650203
0.23600000000000002,0.03922298448566611,99.04421234252193
0.23650000000000002,0.037211149082248804,98.7034280987653
0.23700000000000002,0.038984102364969006,98.11939768383331
0.23750000000000002,0.04116437623363333,98.25493521985324
0.23800000000000002,0.04082368467262792,98.58050841635848
0.23850000000000002,0.041603905233285325,98.48162802893049
0.23900000000000002,0.042027375096462746,99.13832316877637
0.23950000000000002,0.046258474548802,98.53395005614264
0.24,0.04786439381135389,98.86625030698703
0.2405,0.047664863273202934,98.57717486895942
0.241,0.04625392526410351,99.40854914537665
0.2415,0.04392690013672132,100.36506875352337
0.242,0.0442070705782327,100.00847670004127
0.2425,0.04313397874518617,99.7540841639463
0.243,0.04114778226935265,100.15628760331525
0.2435,0.040266234253541304,99.9844229516667
0.244,0.03880996501002799,99.96804951532542
0.2445,0.04104136274211423,99.98322853918044
0.245,0.04223794274516286,99.11776640683307
0.2455,0.04222359425772101,99.11542803131013
0.246,0.04426025422702344,98.80528278255969
0.2465,0.04436305219643175,98.5800283392669
0.247,0.0431395836443752,99.25422822063935
0.2475,0.045257041063835185,98.67898729871767
0.248,0.04601822504518176,99.06466148004384
0.2485,0.044516564766067926,98.93606324397379
0.249,0.044240392067663004,98.80943778020138
0.2495,0.04299856619434432,99.18069309653342
