t,X_t
0.0,0.5
0.0005,0.5050820598345581
0.001,0.505891849556131
0.0015,0.5119719467305625
0.002,0.5239088117358063
0.0025,0.5240282911173396
0.003,0.5241475819341964
0.0035,0.536430894598601
0.004,0.5432379260301448
0.0045000000000000005,0.5417305012931328
0.005,0.5470157784579004
0.0055,0.5455395386224413
0.006,0.5440514796115032
0.006500000000000001,0.5473144831741102
0.007,0.5361115229049882
0.0075,0.5262001435104234
0.008,0.5241127037367977
0.0085,0.5190081442730706
0.009000000000000001,0.5228186591046811
0.0095,0.5184204017827039
0.01,0.5106503295350663
0.0105,0.522205574546571
0.011,0.5223855071434156
0.0115,0.5245325363437993
0.012,0.5166637036173614
0.0125,0.5147202140248734
0.013000000000000001,0.5171775048423061
0.0135,0.5111634614378545
0.014,0.5154058117083585
0.0145,0.513088090357363
0.015,0.5128486289720209
0.0155,0.5105301367372228
0.016,0.5246792711967854
0.0165,0.5262770308827286
0.017,0.5208659976924522
0.0175,0.5280816317122491
0.018000000000000002,0.521571759459266
0.0185,0.5246689296499847
0.019,0.5132113904944479
0.0195,0.5060186191419005
0.02,0.5090741579106597
0.0205,0.5157552569318276
0.021,0.5186154421672822
0.021500000000000002,0.5195431112991603
0.022,0.5192243885260702
0.0225,0.5110081005246855
0.023,0.5079017185238336
0.0235,0.5065419054127098
0.024,0.5153669421242323
0.0245,0.5193835863302836
0.025,0.5092582944610993
0.025500000000000002,0.5131591700829007
0.026000000000000002,0.5122930616898689
0.0265,0.5094713982111965
0.027,0.5153009690018875
0.0275,0.5239288716305951
0.028,0.5318662664088324
0.0285,0.5279069584533058
0.029,0.52751293138151
0.029500000000000002,0.5314163317062909
0.03,0.539631946535118
0.0305,0.5380684681621141
0.031,0.5384778587143487
0.0315,0.532710143444274
0.032,0.5263539701059236
0.0325,0.5334886740977008
0.033,0.5442528871055284
0.0335,0.5454091963069997
0.034,0.553777576648264
0.0345,0.5578190609120014
0.035,0.5550969183849463
0.035500000000000004,0.5591334915110435
0.036000000000000004,0.5710531207257608
0.0365,0.572385159547503
0.037,0.5844501453735259
0.0375,0.5684152356006913
0.038,0.5755076871236705
0.0385,0.5776528473913292
0.039,0.5772029129886095
0.0395,0.5793754557081426
0.04,0.567593999459833
0.0405,0.5677014106393323
0.041,0.571677741069294
0.0415,0.5831625613593733
0.042,0.5812279926396542
0.0425,0.5773513826917264
0.043000000000000003,0.5755421156620639
0.043500000000000004,0.583243964458696
0.044,0.5869911840341819
0.0445,0.5849699665919047
0.045,0.5899506442886598
0.0455,0.5921269836762321
0.046,0.6001445343517301
0.0465,0.5969346576906794
0.047,0.5962442965461144
0.0475,0.595123344349943
0.048,0.5868179792587367
0.0485,0.5903373695176872
0.049,0.5936127380973298
0.0495,0.595163008362044
0.05,0.595101442510518
0.0505,0.5871190933264746
0.051000000000000004,0.5858295209847963
0.051500000000000004,0.5850659483148448
0.052000000000000005,0.5812214439117104
0.0525,0.5816864528566772
0.053,0.5859426922711485
0.0535,0.6001307552203959
0.054,0.6028015319029106
0.0545,0.6060222286170165
0.055,0.6070077746605729
0.0555,0.5956187466118857
0.056,0.5969518392618017
0.0565,0.5988634961948289
0.057,0.6168902678800137
0.0575,0.6170576456299095
0.058,0.6205378425835117
0.0585,0.6217536443470122
0.059000000000000004,0.6153595296283597
0.059500000000000004,0.6244874193027684
0.06,0.6309703208813571
0.0605,0.6376992986970405
0.061,0.6330046939498782
0.0615,0.6438324125281129
0.062,0.635818928684591
0.0625,0.6411661384273256
0.063,0.6572572461242813
0.0635,0.6519693833374455
0.064,0.6495406192224151
0.0645,0.651585249353519
0.065,0.6495788688672752
0.0655,0.6405527551688462
0.066,0.6424113076981418
0.0665,0.6366791294789703
0.067,0.6412643862608618
0.0675,0.6364935400314872
0.068,0.6482995822522631
0.0685,0.6444246104808394
0.069,0.6436530946251198
0.0695,0.6505012012852721
0.07,0.6436180594341835
0.07050000000000001,0.6465348619133955
0.07100000000000001,0.6566871049232275
0.07150000000000001,0.647262061805409
0.07200000000000001,0.6498824682267744
0.0725,0.6530011088385737
0.073,0.6596132333294517
0.0735,0.6526664826231078
0.074,0.6451769241719633
0.0745,0.6500652723245395
0.075,0.653432342896603
0.0755,0.6564791191631146
0.076,0.6601619666065618
0.0765,0.6569498171785558
0.077,0.6598654478002425
0.0775,0.6631817740986314
0.078,0.6597318046717938
0.0785,0.6735984710729327
0.079,0.6780930427586584
0.0795,0.6714063033470268
0.08,0.6771320830879933
0.0805,0.6719008894671195
0.081,0.6785010612774866
0.0815,0.6875769040435666
0.082,0.6833526574281581
0.0825,0.6911067993232606
0.083,0.6951480509622886
0.0835,0.7019247280329091
0.084,0.7158939903582032
0.0845,0.7154581418575486
0.085,0.7116132806010949
0.0855,0.7068672032047633
0.08600000000000001,0.7026274134349728
0.08650000000000001,0.7033536309110913
0.08700000000000001,0.7068837638528586
0.08750000000000001,0.7099726527513784
0.088,0.716746635043581
0.0885,0.7180419877981974
0.089,0.7289974858411105
0.0895,0.728399620117018
0.09,0.7478260705671055
0.0905,0.7531536095534014
0.091,0.7485207378387947
0.0915,0.7424656707274201
0.092,0.7468460299038584
0.0925,0.7464798808938086
0.093,0.7524033421138491
0.0935,0.7566969082527354
0.094,0.7573166147838191
0.0945,0.7527428582972974
0.095,0.7436990970417806
0.0955,0.7418445359418003
0.096,0.7487348223618142
0.0965,0.7512991698022075
0.097,0.7440642521034793
0.0975,0.7463658244410493
0.098,0.750084697441904
0.0985,0.745280389769006
0.099,0.7474484081548112
0.0995,0.7489702630884094
0.1,0.742430559584051
0.1005,0.7459745937627779
0.101,0.750871514243439
0.1015,0.7592596640663972
0.10200000000000001,0.7674306339757677
0.10250000000000001,0.7592703703190146
0.10300000000000001,0.7540810727724621
0.10350000000000001,0.7586508316953959
0.10400000000000001,0.7632007855525296
0.1045,0.7677478285033512
0.105,0.794673367468567
0.1055,0.799516334018754
0.106,0.8081351490767779
0.1065,0.8155144495855623
0.107,0.8208453288152037
0.1075,0.8196783251064732
0.108,0.825720449603266
0.1085,0.8214718793359622
0.109,0.8208295721286
0.1095,0.8185215805380395
0.11,0.8200245050104957
0.1105,0.8365016454473221
0.111,0.8248843956257406
0.1115,0.8304257579444643
0.112,0.8205312666004845
0.1125,0.8183141232360228
0.113,0.8265732406048067
0.1135,0.8279380109801721
0.114,0.8216384341951856
0.1145,0.8177859349543084
0.115,0.823300350408844
0.1155,0.8193426512217706
0.116,0.8217463429555733
0.1165,0.8229976822938383
0.117,0.8195691200738764
0.11750000000000001,0.8349022114447626
0.11800000000000001,0.8400674139945505
0.11850000000000001,0.8273821759958756
0.11900000000000001,0.8295644941234537
0.11950000000000001,0.8260511843227109
0.12,0.8327043530105777
0.1205,0.8283062013939096
0.121,0.8284657604425757
0.1215,0.8327821536921881
0.122,0.8395078607060714
0.1225,0.8323572579763299
0.123,0.8310324623256948
0.1235,0.8287688511658285
0.124,0.8253142633107462
0.1245,0.8380940047297707
0.125,0.8417154696240049
0.1255,0.8341529142490492
0.126,0.841224737086151
0.1265,0.8563575317896137
0.127,0.8641426254811378
0.1275,0.8547900253369008
0.128,0.8524047093617071
0.1285,0.8617723959414039
0.129,0.8578707738593768
0.1295,0.8617033281579385
0.13,0.8677454730410062
0.1305,0.8623580707238101
0.131,0.8628028673193834
0.1315,0.8419027778341518
0.132,0.835926219685564
0.1325,0.8351421254699504
0.133,0.8276838861081124
0.1335,0.8395652243213327
0.134,0.8308726312448638
0.1345,0.8288435415106162
0.135,0.8306484671115275
0.1355,0.8412402010892683
0.136,0.8325050444574762
0.1365,0.8412265215026791
0.137,0.8421921006590954
0.1375,0.8365024602147058
0.138,0.8405110884074435
0.1385,0.8427451437190729
0.139,0.8396119036440661
0.1395,0.8409811205059827
0.14,0.8392939055190042
0.1405,0.8409571682570279
0.14100000000000001,0.8462964829310359
0.14150000000000001,0.8578200659667846
0.14200000000000002,0.8503719970049287
0.14250000000000002,0.865554889884438
0.14300000000000002,0.853295999606386
0.14350000000000002,0.8531445542359576
0.14400000000000002,0.8579582446484646
0.1445,0.8606982997889839
0.145,0.8573693586718856
0.1455,0.8568298087769186
0.146,0.8543805834463721
0.1465,0.8512910530075466
0.147,0.8578621295033239
0.1475,0.8611124068664795
0.148,0.8573114469775193
0.1485,0.8642028677821327
0.149,0.867103788467077
0.1495,0.8733888738580846
0.15,0.8784290803468464
0.1505,0.8736719400536895
0.151,0.8707299515467944
0.1515,0.876566124568547
0.152,0.881469197471987
0.1525,0.8821253123234812
0.153,0.8837070550567743
0.1535,0.8930686240974767
0.154,0.8898675710202903
0.1545,0.8943129428965646
0.155,0.8937208109931436
0.1555,0.8930262590621407
0.156,0.901164512613925
0.1565,0.907448662530621
0.157,0.91363722941364
0.1575,0.9231105544080532
0.158,0.9239436760750717
0.1585,0.9292084964887045
0.159,0.9278041425707787
0.1595,0.9306592062148987
0.16,0.9304595320502647
0.1605,0.9317840519339396
0.161,0.9364470265025954
0.1615,0.9316171177314198
0.162,0.946324235488156
0.1625,0.9402098551446966
0.163,0.9327143056797361
0.1635,0.9411513638314202
0.164,0.9471091202186969
0.1645,0.9519280704292501
0.165,0.956763320069392
0.1655,0.9572892579194465
0.166,0.9518770694713944
0.1665,0.9530058892330925
0.167,0.9490808356539062
0.1675,0.9562494355951422
0.168,0.9558723211012586
0.1685,0.9509450367567147
0.169,0.9494117523979967
0.1695,0.9528082514224261
0.17,0.9496446515319039
0.1705,0.9447549178121543
0.171,0.9470277340280537
0.1715,0.9493034504086261
0.17200000000000001,0.9465295135800262
0.17250000000000001,0.9440033687819694
0.17300000000000001,0.9461999986623333
0.17350000000000002,0.9371204535914543
0.17400000000000002,0.9283360984313525
0.17450000000000002,0.924195787834987
0.17500000000000002,0.9234534513429054
0.17550000000000002,0.9262304490687364
0.176,0.9368118633224429
0.1765,0.9432231893212465
0.177,0.9427922310722845
0.1775,0.9433076858939697
0.178,0.9372242452529254
0.1785,0.937756994748126
0.179,0.9364762212445017
0.1795,0.939299892606941
0.18,0.9344024090068008
0.1805,0.9385502853134463
0.181,0.9494858348038614
0.1815,0.9493825349612742
0.182,0.9527038427777863
0.1825,0.9579517098100292
0.183,0.9558653617882003
0.1835,0.9579789564514539
0.184,0.9586684814527693
0.1845,0.9599270414375338
0.185,0.9553417165620203
0.1855,0.9561177815179653
0.186,0.9600681611598811
0.1865,0.9704025580134135
0.187,0.9774115359462566
0.1875,0.9924119941352587
0.188,0.9877834402109611
0.1885,0.9941656863360837
0.189,0.9959101676841298
0.1895,1.0111100369129289
0.19,1.0061600320841946
0.1905,1.0010116066400614
0.191,0.9974882295221824
0.1915,0.9837469832983433
0.192,0.9807607439361273
0.1925,0.9762164253707638
0.193,0.9777847564972
0.1935,0.9806328633866205
0.194,0.9937670178298226
0.1945,1.0006582372141088
0.195,0.9972866042494858
0.1955,0.9917666389075078
0.196,0.9955871164310108
0.1965,0.9872417550487812
0.197,1.0000594495564739
0.1975,1.0084712257885526
0.198,1.0058027217695997
0.1985,0.9947961591802279
0.199,1.004391220766756
0.1995,1.0041118860744875
0.2,1.0129051306109935
0.2005,1.0026771218936559
0.201,0.9991496992029014
0.2015,0.9996870007619645
0.202,1.0005029386639035
0.2025,0.9979825503515846
0.203,1.0026657983412361
0.20350000000000001,0.9959973182825822
0.20400000000000001,0.9955522143655487
0.20450000000000002,0.9968703014593471
0.20500000000000002,1.000829086315362
0.20550000000000002,1.0061006713231946
0.20600000000000002,0.9990410911417655
0.20650000000000002,0.9892523377008795
0.20700000000000002,0.9983501235377502
0.20750000000000002,1.001083478390892
0.20800000000000002,0.9965597693669633
0.2085,1.0074738137256503
0.209,1.00873109822799
0.2095,1.0171202364901424
0.21,1.0180303636414285
0.2105,1.0323092050659082
0.211,1.0445036163953978
0.2115,1.0432222550745307
0.212,1.0501316955107385
0.2125,1.0548356797549092
0.213,1.0643796501519032
0.2135,1.058245797673699
0.214,1.063202356281373
0.2145,1.0706444776956077
0.215,1.059169883362303
0.2155,1.0515844192460695
0.216,1.0382758728838246
0.2165,1.036872947215352
0.217,1.0420941846293783
0.2175,1.0525670666526936
0.218,1.0534326918834516
0.2185,1.064724195361074
0.219,1.055804382843426
0.2195,1.044738235108085
0.22,1.044753764228135
0.2205,1.0477182691724765
0.221,1.0478796504618082
0.2215,1.0343911281099514
0.222,1.0342073148901523
0.2225,1.025871149169815
0.223,1.030798771322439
0.2235,1.033680990190247
0.224,1.0277918824360537
0.2245,1.0247752786543043
0.225,1.0181079201447765
0.2255,1.0181421861776012
0.226,1.02500412018264
0.2265,1.0188291585417883
0.227,1.0226633324629932
0.2275,1.019549597891032
0.228,1.0146819712449504
0.2285,1.0144272848352942
0.229,1.0079466000048627
0.2295,1.004712741057495
0.23,0.9971653500151326
0.2305,1.010852213503005
0.231,1.011561638067258
0.2315,1.007338832567704
0.232,1.0092559063649478
0.2325,1.0089792471343695
0.233,1.0079744898799818
0.2335,1.0125745091277232
0.234,1.0181245890543418
0.23450000000000001,1.0150205676971096
0.23500000000000001,1.0116203100915693
0.23550000000000001,1.010246156439867
0.23600000000000002,0.9952787844391846
0.23650000000000002,0.9856263768361585
0.23700000000000002,0.9953315822301717
0.23750000000000002,1.0068780321591402
0.23800000000000002,1.0056902525388562
0.23850000000000002,1.0100436885943898
0.23900000000000002,1.0126065088836036
0.23950000000000002,1.033728752958371
0.24,1.0416547678995882
0.2405,1.0411925336896322
0.241,1.0351795922141103
0.2415,1.024815273710674
0.242,1.0266181110886423
0.2425,1.0219778107670556
0.243,1.0128820983124032
0.2435,1.0090125503018992
0.244,1.0022347743551114
0.2445,1.0140468775703009
0.245,1.0204259796609911
0.2455,1.020821432608006
0.246,1.0311971461188674
0.2465,1.0321381556391827
0.247,1.0267801401837349
0.2475,1.0374306167581002
0.248,1.0414521586905137
0.2485,1.0348904695623646
0.249,1.0340264127196317
0.2495,1.0285675208771088
0.25,1.019719999481802
0.2505,1.026383687349642
0.251,1.0396264843476493
0.2515,1.0306455416382205
0.252,1.0348454402315688
0.2525,1.0308936835901552
0.253,1.028048712966189
0.2535,1.0245046919316056
0.254,1.0191476039229672
0.2545,1.0199252278885507
0.255,1.01480123198021
0.2555,1.0170785084425271
0.256,1.017198804688053
0.2565,1.0160528954486805
0.257,1.0104246410833577
0.2575,1.007029479772778
0.258,1.0125792244650058
0.2585,1.0164080310517216
0.259,1.0103093710366993
0.2595,1.011449938971012
0.26,1.0169617721794166
0.2605,1.0062206566772145
0.261,1.010350076014808
0.2615,1.006379185519243
0.262,1.0106909297879805
0.2625,1.006044104388076
0.263,0.9944214769217302
0.2635,0.9840175366473084
0.264,0.984880056433978
0.2645,0.9871601278002996
0.265,0.981625887140049
0.2655,0.9864556308654336
0.266,0.9758436763726309
0.2665,0.9759607904165547
0.267,0.9683971448069464
0.2675,0.9646035024032255
0.268,0.9655099536005375
0.2685,0.9603243503959633
0.269,0.9583438625059065
0.2695,0.9656984202296599
0.27,0.9624142658713236
0.2705,0.9686142233191594
0.271,0.9616143837958757
0.2715,0.9657643823061319
0.272,0.9760203076404316
0.2725,0.9599999615158362
0.273,0.9552542257255094
0.2735,0.9597372076740839
0.274,0.9589757947977692
0.2745,0.962068077518055
0.275,0.9586112515195614
0.2755,0.9597955853436025
0.276,0.9593517817375857
0.2765,0.9677871225015703
0.277,0.9700743615968593
0.2775,0.9729138831982224
0.278,0.9707186438063781
0.2785,0.9680208852070279
0.279,0.965699144457444
0.2795,0.9689309620089852
0.28,0.966684584854203
0.2805,0.9692117422266395
0.281,0.9837109246700586
0.28150000000000003,0.9900953295196413
0.28200000000000003,0.9884330588552666
0.28250000000000003,0.9970199641645616
0.28300000000000003,0.994789961432091
0.28350000000000003,0.9816308315067073
0.28400000000000003,0.9754143058727456
0.28450000000000003,0.96342611638655
0.28500000000000003,0.9616595269596112
0.28550000000000003,0.9623789323859218
0.28600000000000003,0.9742188684257507
0.28650000000000003,0.9769764167490127
0.28700000000000003,0.9760642046781719
0.28750000000000003,0.9821878659478085
0.28800000000000003,0.9678996497077641
0.2885,0.9700604510887526
0.289,0.9758064208860902
0.2895,0.9664482467653951
0.29,0.9747046615189343
0.2905,0.9775386027970279
0.291,0.9753089202728865
0.2915,0.9801154777748329
0.292,0.9958974598386174
0.2925,0.9976277121163932
0.293,0.9997987571492495
0.2935,0.997217773663644
0.294,0.9920237998882286
0.2945,0.9981138023783453
0.295,0.9928757329848885
0.2955,0.9938736245663756
0.296,0.9911847169421824
0.2965,0.9949198495004867
0.297,0.9976708233235474
0.2975,1.0051366757994344
0.298,1.0022025400974994
0.2985,1.0008866576450377
0.299,0.9948186943937266
0.2995,0.9923512378633168
0.3,0.995401368419836
0.3005,1.000990899013824
0.301,0.9953023487122267
0.3015,1.0016475866934236
0.302,1.0112373629421705
0.3025,1.0144826751784528
0.303,1.0275363975408072
0.3035,1.022776820798603
0.304,1.014870481171249
0.3045,1.003401286799805
0.305,1.0139285539163305
0.3055,1.0187833508007866
0.306,1.0188635191157964
0.3065,1.0211944469580618
0.307,1.0140914507875949
0.3075,1.0309628252082097
0.308,1.0322522601862776
0.3085,1.0334054721271753
0.309,1.0386905489673712
0.3095,1.0423205306148575
0.31,1.0442165889804134
0.3105,1.039303383657404
0.311,1.0428678310856492
0.3115,1.055885665636249
0.312,1.0652713035166386
0.3125,1.0762955460518746
0.313,1.073175468175754
0.3135,1.0668540585584356
0.314,1.06634311909997
0.3145,1.0670510753779732
0.315,1.0747235075366426
0.3155,1.0636833008831321
0.316,1.0742846280988858
0.3165,1.0735389673220253
0.317,1.0709915146315894
0.3175,1.0645246332947904
0.318,1.0537622056776208
0.3185,1.0596497963118778
0.319,1.0604925036969142
0.3195,1.0521879516572585
0.32,1.0438698292664617
0.3205,1.0420076424530442
0.321,1.0535987601062842
0.3215,1.0522233714819584
0.322,1.042509423584038
0.3225,1.0412546554361921
0.323,1.0398220334745352
0.3235,1.0221312128071633
0.324,1.022211663738056
0.3245,1.021106978655015
0.325,1.02622450548265
0.3255,1.0390621187660745
0.326,1.0470216914305877
0.3265,1.0456003770306266
0.327,1.0385635746356168
0.3275,1.0562297880509244
0.328,1.0569864629127295
0.3285,1.057437437286235
0.329,1.0576320076887962
0.3295,1.0593167206407255
0.33,1.0587000297561582
0.3305,1.0552050379512883
0.331,1.0518985840562587
0.3315,1.0520491219800527
0.332,1.0487735949883654
0.3325,1.044369746118274
0.333,1.0454727774249177
0.3335,1.044148656308755
0.334,1.054627376348445
